"ts","enso1","year","month","time","enso2"
1870.79,-0.874382,1870,10,"1870-10-15 00:00:00",-1
1870.88,-0.734804,1870,11,"1870-11-15 00:00:00",-1
1870.04,-0.960789,1870,1,"1870-1-15 00:00:00",-1
1870.96,-0.780357,1870,12,"1870-12-15 00:00:00",-1
1870.12,-1.18087,1870,2,"1870-2-15 00:00:00",-1
1870.21,-0.77055,1870,3,"1870-3-15 00:00:00",-1
1870.29,-0.734835,1870,4,"1870-4-15 00:00:00",-1
1870.38,-1.18979,1870,5,"1870-5-15 00:00:00",-1
1870.46,-0.987436,1870,6,"1870-6-15 00:00:00",-1
1870.54,-0.919346,1870,7,"1870-7-15 00:00:00",-1
1870.62,-0.797125,1870,8,"1870-8-15 00:00:00",-1
1870.71,-0.475054,1870,9,"1870-9-15 00:00:00",0
1871.79,-0.280622,1871,10,"1871-10-15 00:00:00",0
1871.88,-0.238005,1871,11,"1871-11-15 00:00:00",0
1871.04,-0.196669,1871,1,"1871-1-15 00:00:00",0
1871.96,-0.556187,1871,12,"1871-12-15 00:00:00",-1
1871.12,-0.564884,1871,2,"1871-2-15 00:00:00",-1
1871.21,-0.376089,1871,3,"1871-3-15 00:00:00",0
1871.29,-0.429966,1871,4,"1871-4-15 00:00:00",0
1871.38,-0.624329,1871,5,"1871-5-15 00:00:00",-1
1871.46,-0.435986,1871,6,"1871-6-15 00:00:00",0
1871.54,-0.481686,1871,7,"1871-7-15 00:00:00",0
1871.62,-0.242195,1871,8,"1871-8-15 00:00:00",0
1871.71,-0.181084,1871,9,"1871-9-15 00:00:00",0
1872.79,-0.897081,1872,10,"1872-10-15 00:00:00",-1
1872.88,-0.735674,1872,11,"1872-11-15 00:00:00",-1
1872.04,-0.665409,1872,1,"1872-1-15 00:00:00",-1
1872.96,-0.859657,1872,12,"1872-12-15 00:00:00",-1
1872.12,-0.606184,1872,2,"1872-2-15 00:00:00",-1
1872.21,-0.44943,1872,3,"1872-3-15 00:00:00",0
1872.29,-0.700035,1872,4,"1872-4-15 00:00:00",-1
1872.38,-0.537619,1872,5,"1872-5-15 00:00:00",-1
1872.46,-0.432636,1872,6,"1872-6-15 00:00:00",0
1872.54,-0.200026,1872,7,"1872-7-15 00:00:00",0
1872.62,-0.765755,1872,8,"1872-8-15 00:00:00",-1
1872.71,-0.961565,1872,9,"1872-9-15 00:00:00",-1
1873.79,-0.725412,1873,10,"1873-10-15 00:00:00",-1
1873.88,-0.714514,1873,11,"1873-11-15 00:00:00",-1
1873.04,-0.734459,1873,1,"1873-1-15 00:00:00",-1
1873.96,-0.687757,1873,12,"1873-12-15 00:00:00",-1
1873.12,-0.997503,1873,2,"1873-2-15 00:00:00",-1
1873.21,-1.25541,1873,3,"1873-3-15 00:00:00",-1
1873.29,-0.594425,1873,4,"1873-4-15 00:00:00",-1
1873.38,-0.44858,1873,5,"1873-5-15 00:00:00",0
1873.46,-0.380806,1873,6,"1873-6-15 00:00:00",0
1873.54,-0.455126,1873,7,"1873-7-15 00:00:00",0
1873.62,-0.303225,1873,8,"1873-8-15 00:00:00",0
1873.71,-0.280264,1873,9,"1873-9-15 00:00:00",0
1874.79,-1.19778,1874,10,"1874-10-15 00:00:00",-1
1874.88,-1.26558,1874,11,"1874-11-15 00:00:00",-1
1874.04,-0.89106,1874,1,"1874-1-15 00:00:00",-1
1874.96,-1.12264,1874,12,"1874-12-15 00:00:00",-1
1874.12,-1.05517,1874,2,"1874-2-15 00:00:00",-1
1874.21,-1.35529,1874,3,"1874-3-15 00:00:00",-1
1874.29,-0.874575,1874,4,"1874-4-15 00:00:00",-1
1874.38,-0.78299,1874,5,"1874-5-15 00:00:00",-1
1874.46,-0.633625,1874,6,"1874-6-15 00:00:00",-1
1874.54,-0.893045,1874,7,"1874-7-15 00:00:00",-1
1874.62,-0.978405,1874,8,"1874-8-15 00:00:00",-1
1874.71,-1.07768,1874,9,"1874-9-15 00:00:00",-1
1875.79,-0.778912,1875,10,"1875-10-15 00:00:00",-1
1875.88,-0.575594,1875,11,"1875-11-15 00:00:00",-1
1875.04,-0.667139,1875,1,"1875-1-15 00:00:00",-1
1875.96,-0.733778,1875,12,"1875-12-15 00:00:00",-1
1875.12,-0.361464,1875,2,"1875-2-15 00:00:00",0
1875.21,-0.54121,1875,3,"1875-3-15 00:00:00",-1
1875.29,-0.794556,1875,4,"1875-4-15 00:00:00",-1
1875.38,-1.005,1875,5,"1875-5-15 00:00:00",-1
1875.46,-0.665665,1875,6,"1875-6-15 00:00:00",-1
1875.54,-0.725386,1875,7,"1875-7-15 00:00:00",-1
1875.62,-0.719074,1875,8,"1875-8-15 00:00:00",-1
1875.71,-0.848925,1875,9,"1875-9-15 00:00:00",-1
1876.79,0.168028,1876,10,"1876-10-15 00:00:00",0
1876.88,0.215565,1876,11,"1876-11-15 00:00:00",0
1876.04,-0.900089,1876,1,"1876-1-15 00:00:00",-1
1876.96,0.246042,1876,12,"1876-12-15 00:00:00",0
1876.12,-1.18644,1876,2,"1876-2-15 00:00:00",-1
1876.21,-1.08263,1876,3,"1876-3-15 00:00:00",-1
1876.29,-1.11302,1876,4,"1876-4-15 00:00:00",-1
1876.38,-1.00942,1876,5,"1876-5-15 00:00:00",-1
1876.46,-0.342995,1876,6,"1876-6-15 00:00:00",0
1876.54,-0.225487,1876,7,"1876-7-15 00:00:00",0
1876.62,-0.0762157,1876,8,"1876-8-15 00:00:00",0
1876.71,0.036335,1876,9,"1876-9-15 00:00:00",0
1877.79,2.00849,1877,10,"1877-10-15 00:00:00",2
1877.88,2.15948,1877,11,"1877-11-15 00:00:00",2
1877.04,0.402201,1877,1,"1877-1-15 00:00:00",0
1877.96,2.51786,1877,12,"1877-12-15 00:00:00",3
1877.12,0.467297,1877,2,"1877-2-15 00:00:00",0
1877.21,0.572411,1877,3,"1877-3-15 00:00:00",1
1877.29,0.573395,1877,4,"1877-4-15 00:00:00",1
1877.38,0.84251,1877,5,"1877-5-15 00:00:00",1
1877.46,1.07464,1877,6,"1877-6-15 00:00:00",1
1877.54,1.54055,1877,7,"1877-7-15 00:00:00",2
1877.62,1.63641,1877,8,"1877-8-15 00:00:00",2
1877.71,1.81496,1877,9,"1877-9-15 00:00:00",2
1878.79,-0.486313,1878,10,"1878-10-15 00:00:00",0
1878.88,-0.646114,1878,11,"1878-11-15 00:00:00",-1
1878.04,2.47753,1878,1,"1878-1-15 00:00:00",2
1878.96,-0.742807,1878,12,"1878-12-15 00:00:00",-1
1878.12,2.4528,1878,2,"1878-2-15 00:00:00",2
1878.21,1.36597,1878,3,"1878-3-15 00:00:00",1
1878.29,0.993685,1878,4,"1878-4-15 00:00:00",1
1878.38,0.907181,1878,5,"1878-5-15 00:00:00",1
1878.46,1.01352,1878,6,"1878-6-15 00:00:00",1
1878.54,0.368895,1878,7,"1878-7-15 00:00:00",0
1878.62,-0.031765,1878,8,"1878-8-15 00:00:00",0
1878.71,-0.263393,1878,9,"1878-9-15 00:00:00",0
1879.79,-0.881922,1879,10,"1879-10-15 00:00:00",-1
1879.88,-1.07259,1879,11,"1879-11-15 00:00:00",-1
1879.04,-0.499979,1879,1,"1879-1-15 00:00:00",0
1879.96,-1.01047,1879,12,"1879-12-15 00:00:00",-1
1879.12,-0.170874,1879,2,"1879-2-15 00:00:00",0
1879.21,-0.18763,1879,3,"1879-3-15 00:00:00",0
1879.29,-0.302206,1879,4,"1879-4-15 00:00:00",0
1879.38,-0.75127,1879,5,"1879-5-15 00:00:00",-1
1879.46,-0.571686,1879,6,"1879-6-15 00:00:00",-1
1879.54,-0.643036,1879,7,"1879-7-15 00:00:00",-1
1879.62,-0.608595,1879,8,"1879-8-15 00:00:00",-1
1879.71,-0.770655,1879,9,"1879-9-15 00:00:00",-1
1880.79,0.223028,1880,10,"1880-10-15 00:00:00",0
1880.88,0.306896,1880,11,"1880-11-15 00:00:00",0
1880.04,-0.9566,1880,1,"1880-1-15 00:00:00",-1
1880.96,0.199802,1880,12,"1880-12-15 00:00:00",0
1880.12,-0.717674,1880,2,"1880-2-15 00:00:00",-1
1880.21,-0.572371,1880,3,"1880-3-15 00:00:00",-1
1880.29,-0.496315,1880,4,"1880-4-15 00:00:00",0
1880.38,-0.629429,1880,5,"1880-5-15 00:00:00",-1
1880.46,-0.517485,1880,6,"1880-6-15 00:00:00",-1
1880.54,-0.413586,1880,7,"1880-7-15 00:00:00",0
1880.62,-0.155476,1880,8,"1880-8-15 00:00:00",0
1880.71,0.0359554,1880,9,"1880-9-15 00:00:00",0
1881.79,-0.374641,1881,10,"1881-10-15 00:00:00",0
1881.88,-0.531096,1881,11,"1881-11-15 00:00:00",-1
1881.04,0.339941,1881,1,"1881-1-15 00:00:00",0
1881.96,-0.354067,1881,12,"1881-12-15 00:00:00",0
1881.12,0.242437,1881,2,"1881-2-15 00:00:00",0
1881.21,0.369341,1881,3,"1881-3-15 00:00:00",0
1881.29,0.475624,1881,4,"1881-4-15 00:00:00",0
1881.38,0.242361,1881,5,"1881-5-15 00:00:00",0
1881.46,0.321255,1881,6,"1881-6-15 00:00:00",0
1881.54,-0.145027,1881,7,"1881-7-15 00:00:00",0
1881.62,-0.0853844,1881,8,"1881-8-15 00:00:00",0
1881.71,-0.277414,1881,9,"1881-9-15 00:00:00",0
1882.79,-0.604563,1882,10,"1882-10-15 00:00:00",-1
1882.88,-0.857475,1882,11,"1882-11-15 00:00:00",-1
1882.04,-0.404049,1882,1,"1882-1-15 00:00:00",0
1882.96,-0.740198,1882,12,"1882-12-15 00:00:00",-1
1882.12,-0.541153,1882,2,"1882-2-15 00:00:00",-1
1882.21,-0.482899,1882,3,"1882-3-15 00:00:00",0
1882.29,0.165314,1882,4,"1882-4-15 00:00:00",0
1882.38,0.0913715,1882,5,"1882-5-15 00:00:00",0
1882.46,-0.317585,1882,6,"1882-6-15 00:00:00",0
1882.54,-0.463017,1882,7,"1882-7-15 00:00:00",0
1882.62,-0.253904,1882,8,"1882-8-15 00:00:00",0
1882.71,-0.456964,1882,9,"1882-9-15 00:00:00",0
1883.79,-0.372622,1883,10,"1883-10-15 00:00:00",0
1883.88,-0.158884,1883,11,"1883-11-15 00:00:00",0
1883.04,-0.416519,1883,1,"1883-1-15 00:00:00",0
1883.96,-0.127317,1883,12,"1883-12-15 00:00:00",0
1883.12,-0.483463,1883,2,"1883-2-15 00:00:00",0
1883.21,-0.35203,1883,3,"1883-3-15 00:00:00",0
1883.29,-0.154955,1883,4,"1883-4-15 00:00:00",0
1883.38,-0.295359,1883,5,"1883-5-15 00:00:00",0
1883.46,-0.112555,1883,6,"1883-6-15 00:00:00",0
1883.54,0.110764,1883,7,"1883-7-15 00:00:00",0
1883.62,0.0638657,1883,8,"1883-8-15 00:00:00",0
1883.71,-0.109585,1883,9,"1883-9-15 00:00:00",0
1884.79,0.345718,1884,10,"1884-10-15 00:00:00",0
1884.88,0.370575,1884,11,"1884-11-15 00:00:00",0
1884.04,-0.0665398,1884,1,"1884-1-15 00:00:00",0
1884.96,0.370592,1884,12,"1884-12-15 00:00:00",0
1884.12,7.62939e-05,1884,2,"1884-2-15 00:00:00",0
1884.21,0.0486298,1884,3,"1884-3-15 00:00:00",0
1884.29,0.334225,1884,4,"1884-4-15 00:00:00",0
1884.38,0.480501,1884,5,"1884-5-15 00:00:00",0
1884.46,-0.0438461,1884,6,"1884-6-15 00:00:00",0
1884.54,0.400154,1884,7,"1884-7-15 00:00:00",0
1884.62,0.288746,1884,8,"1884-8-15 00:00:00",0
1884.71,0.242105,1884,9,"1884-9-15 00:00:00",0
1885.79,0.770008,1885,10,"1885-10-15 00:00:00",1
1885.88,0.869036,1885,11,"1885-11-15 00:00:00",1
1885.04,0.179441,1885,1,"1885-1-15 00:00:00",0
1885.96,1.04294,1885,12,"1885-12-15 00:00:00",1
1885.12,0.287746,1885,2,"1885-2-15 00:00:00",0
1885.21,0.17021,1885,3,"1885-3-15 00:00:00",0
1885.29,0.0498543,1885,4,"1885-4-15 00:00:00",0
1885.38,0.514671,1885,5,"1885-5-15 00:00:00",1
1885.46,0.253714,1885,6,"1885-6-15 00:00:00",0
1885.54,0.191994,1885,7,"1885-7-15 00:00:00",0
1885.62,0.419155,1885,8,"1885-8-15 00:00:00",0
1885.71,0.574495,1885,9,"1885-9-15 00:00:00",1
1886.79,-1.08793,1886,10,"1886-10-15 00:00:00",-1
1886.88,-1.28581,1886,11,"1886-11-15 00:00:00",-1
1886.04,0.21497,1886,1,"1886-1-15 00:00:00",0
1886.96,-1.42204,1886,12,"1886-12-15 00:00:00",-1
1886.12,-0.0901928,1886,2,"1886-2-15 00:00:00",0
1886.21,-0.0708904,1886,3,"1886-3-15 00:00:00",0
1886.29,-0.302895,1886,4,"1886-4-15 00:00:00",0
1886.38,-0.77319,1886,5,"1886-5-15 00:00:00",-1
1886.46,-0.811405,1886,6,"1886-6-15 00:00:00",-1
1886.54,-0.853966,1886,7,"1886-7-15 00:00:00",-1
1886.62,-0.942434,1886,8,"1886-8-15 00:00:00",-1
1886.71,-1.14955,1886,9,"1886-9-15 00:00:00",-1
1887.79,-0.0750217,1887,10,"1887-10-15 00:00:00",0
1887.88,0.095026,1887,11,"1887-11-15 00:00:00",0
1887.04,-0.63121,1887,1,"1887-1-15 00:00:00",-1
1887.96,0.168583,1887,12,"1887-12-15 00:00:00",0
1887.12,-1.01989,1887,2,"1887-2-15 00:00:00",-1
1887.21,-1.128,1887,3,"1887-3-15 00:00:00",-1
1887.29,-1.10752,1887,4,"1887-4-15 00:00:00",-1
1887.38,-1.06193,1887,5,"1887-5-15 00:00:00",-1
1887.46,-0.469606,1887,6,"1887-6-15 00:00:00",0
1887.54,-0.427687,1887,7,"1887-7-15 00:00:00",0
1887.62,-0.541115,1887,8,"1887-8-15 00:00:00",-1
1887.71,-0.286274,1887,9,"1887-9-15 00:00:00",0
1888.79,1.47641,1888,10,"1888-10-15 00:00:00",1
1888.88,2.28341,1888,11,"1888-11-15 00:00:00",2
1888.04,0.198931,1888,1,"1888-1-15 00:00:00",0
1888.96,1.69864,1888,12,"1888-12-15 00:00:00",2
1888.12,0.672577,1888,2,"1888-2-15 00:00:00",1
1888.21,0.447531,1888,3,"1888-3-15 00:00:00",0
1888.29,0.372154,1888,4,"1888-4-15 00:00:00",0
1888.38,0.559031,1888,5,"1888-5-15 00:00:00",1
1888.46,0.490845,1888,6,"1888-6-15 00:00:00",0
1888.54,0.679064,1888,7,"1888-7-15 00:00:00",1
1888.62,1.0144,1888,8,"1888-8-15 00:00:00",1
1888.71,0.649326,1888,9,"1888-9-15 00:00:00",1
1889.79,-1.26081,1889,10,"1889-10-15 00:00:00",-1
1889.88,-1.01867,1889,11,"1889-11-15 00:00:00",-1
1889.04,2.04689,1889,1,"1889-1-15 00:00:00",2
1889.96,-1.22787,1889,12,"1889-12-15 00:00:00",-1
1889.12,1.49084,1889,2,"1889-2-15 00:00:00",1
1889.21,0.885721,1889,3,"1889-3-15 00:00:00",1
1889.29,0.540405,1889,4,"1889-4-15 00:00:00",1
1889.38,0.407711,1889,5,"1889-5-15 00:00:00",0
1889.46,0.188625,1889,6,"1889-6-15 00:00:00",0
1889.54,-0.642675,1889,7,"1889-7-15 00:00:00",-1
1889.62,-0.914154,1889,8,"1889-8-15 00:00:00",-1
1889.71,-0.863684,1889,9,"1889-9-15 00:00:00",-1
1890.79,-1.20902,1890,10,"1890-10-15 00:00:00",-1
1890.88,-1.00718,1890,11,"1890-11-15 00:00:00",-1
1890.04,-2.44057,1890,1,"1890-1-15 00:00:00",-2
1890.96,-0.665956,1890,12,"1890-12-15 00:00:00",-1
1890.12,-2.09787,1890,2,"1890-2-15 00:00:00",-2
1890.21,-1.09614,1890,3,"1890-3-15 00:00:00",-1
1890.29,-1.07566,1890,4,"1890-4-15 00:00:00",-1
1890.38,-0.917099,1890,5,"1890-5-15 00:00:00",-1
1890.46,-0.768795,1890,6,"1890-6-15 00:00:00",-1
1890.54,-0.799797,1890,7,"1890-7-15 00:00:00",-1
1890.62,-1.28831,1890,8,"1890-8-15 00:00:00",-1
1890.71,-1.22982,1890,9,"1890-9-15 00:00:00",-1
1891.79,0.018158,1891,10,"1891-10-15 00:00:00",0
1891.88,0.119205,1891,11,"1891-11-15 00:00:00",0
1891.04,-0.401279,1891,1,"1891-1-15 00:00:00",0
1891.96,0.0272331,1891,12,"1891-12-15 00:00:00",0
1891.12,-0.242304,1891,2,"1891-2-15 00:00:00",0
1891.21,-0.0186501,1891,3,"1891-3-15 00:00:00",0
1891.29,0.216345,1891,4,"1891-4-15 00:00:00",0
1891.38,0.212101,1891,5,"1891-5-15 00:00:00",0
1891.46,0.381304,1891,6,"1891-6-15 00:00:00",0
1891.54,0.235483,1891,7,"1891-7-15 00:00:00",0
1891.62,0.137835,1891,8,"1891-8-15 00:00:00",0
1891.71,-0.0233345,1891,9,"1891-9-15 00:00:00",0
1892.79,-1.49688,1892,10,"1892-10-15 00:00:00",-1
1892.88,-1.56413,1892,11,"1892-11-15 00:00:00",-2
1892.04,-0.45462,1892,1,"1892-1-15 00:00:00",0
1892.96,-1.16897,1892,12,"1892-12-15 00:00:00",-1
1892.12,-0.330124,1892,2,"1892-2-15 00:00:00",0
1892.21,-0.52914,1892,3,"1892-3-15 00:00:00",-1
1892.29,-0.581566,1892,4,"1892-4-15 00:00:00",-1
1892.38,-0.64579,1892,5,"1892-5-15 00:00:00",-1
1892.46,-0.478035,1892,6,"1892-6-15 00:00:00",0
1892.54,-0.505047,1892,7,"1892-7-15 00:00:00",-1
1892.62,-0.538074,1892,8,"1892-8-15 00:00:00",-1
1892.71,-1.01078,1892,9,"1892-9-15 00:00:00",-1
1893.79,-1.30551,1893,10,"1893-10-15 00:00:00",-1
1893.88,-1.23234,1893,11,"1893-11-15 00:00:00",-1
1893.04,-1.18826,1893,1,"1893-1-15 00:00:00",-1
1893.96,-0.978407,1893,12,"1893-12-15 00:00:00",-1
1893.12,-1.1511,1893,2,"1893-2-15 00:00:00",-1
1893.21,-1.18798,1893,3,"1893-3-15 00:00:00",-1
1893.29,-1.23081,1893,4,"1893-4-15 00:00:00",-1
1893.38,-1.23295,1893,5,"1893-5-15 00:00:00",-1
1893.46,-1.08718,1893,6,"1893-6-15 00:00:00",-1
1893.54,-1.18889,1893,7,"1893-7-15 00:00:00",-1
1893.62,-1.1962,1893,8,"1893-8-15 00:00:00",-1
1893.71,-1.20972,1893,9,"1893-9-15 00:00:00",-1
1894.79,-0.767813,1894,10,"1894-10-15 00:00:00",-1
1894.88,-0.855284,1894,11,"1894-11-15 00:00:00",-1
1894.04,-1.03299,1894,1,"1894-1-15 00:00:00",-1
1894.96,-0.463127,1894,12,"1894-12-15 00:00:00",0
1894.12,-1.11401,1894,2,"1894-2-15 00:00:00",-1
1894.21,-1.00348,1894,3,"1894-3-15 00:00:00",-1
1894.29,-0.842556,1894,4,"1894-4-15 00:00:00",-1
1894.38,-0.912369,1894,5,"1894-5-15 00:00:00",-1
1894.46,-0.741066,1894,6,"1894-6-15 00:00:00",-1
1894.54,-0.762066,1894,7,"1894-7-15 00:00:00",-1
1894.62,-0.720684,1894,8,"1894-8-15 00:00:00",-1
1894.71,-1.04224,1894,9,"1894-9-15 00:00:00",-1
1895.79,0.376907,1895,10,"1895-10-15 00:00:00",0
1895.88,0.513226,1895,11,"1895-11-15 00:00:00",1
1895.04,-0.676609,1895,1,"1895-1-15 00:00:00",-1
1895.96,0.504013,1895,12,"1895-12-15 00:00:00",1
1895.12,-0.472313,1895,2,"1895-2-15 00:00:00",0
1895.21,-0.3494,1895,3,"1895-3-15 00:00:00",0
1895.29,-0.0955849,1895,4,"1895-4-15 00:00:00",0
1895.38,0.0540199,1895,5,"1895-5-15 00:00:00",0
1895.46,-0.114925,1895,6,"1895-6-15 00:00:00",0
1895.54,-0.139175,1895,7,"1895-7-15 00:00:00",0
1895.62,0.445406,1895,8,"1895-8-15 00:00:00",0
1895.71,0.480436,1895,9,"1895-9-15 00:00:00",0
1896.79,1.15287,1896,10,"1896-10-15 00:00:00",1
1896.88,1.58203,1896,11,"1896-11-15 00:00:00",2
1896.04,0.21278,1896,1,"1896-1-15 00:00:00",0
1896.96,1.58121,1896,12,"1896-12-15 00:00:00",2
1896.12,0.110287,1896,2,"1896-2-15 00:00:00",0
1896.21,0.20669,1896,3,"1896-3-15 00:00:00",0
1896.29,0.068634,1896,4,"1896-4-15 00:00:00",0
1896.38,0.0437012,1896,5,"1896-5-15 00:00:00",0
1896.46,-0.112436,1896,6,"1896-6-15 00:00:00",0
1896.54,0.554064,1896,7,"1896-7-15 00:00:00",1
1896.62,1.13345,1896,8,"1896-8-15 00:00:00",1
1896.71,1.09909,1896,9,"1896-9-15 00:00:00",1
1897.79,-0.513601,1897,10,"1897-10-15 00:00:00",-1
1897.88,-0.539875,1897,11,"1897-11-15 00:00:00",-1
1897.04,1.54705,1897,1,"1897-1-15 00:00:00",2
1897.96,-0.378498,1897,12,"1897-12-15 00:00:00",0
1897.12,1.15748,1897,2,"1897-2-15 00:00:00",1
1897.21,0.59775,1897,3,"1897-3-15 00:00:00",1
1897.29,-0.149345,1897,4,"1897-4-15 00:00:00",0
1897.38,-0.0883503,1897,5,"1897-5-15 00:00:00",0
1897.46,0.069664,1897,6,"1897-6-15 00:00:00",0
1897.54,0.184814,1897,7,"1897-7-15 00:00:00",0
1897.62,-0.0660343,1897,8,"1897-8-15 00:00:00",0
1897.71,-0.188654,1897,9,"1897-9-15 00:00:00",0
1898.79,-0.277672,1898,10,"1898-10-15 00:00:00",0
1898.88,-0.591415,1898,11,"1898-11-15 00:00:00",-1
1898.04,-0.45236,1898,1,"1898-1-15 00:00:00",0
1898.96,-0.766518,1898,12,"1898-12-15 00:00:00",-1
1898.12,-0.550303,1898,2,"1898-2-15 00:00:00",-1
1898.21,-0.736259,1898,3,"1898-3-15 00:00:00",-1
1898.29,-0.536505,1898,4,"1898-4-15 00:00:00",-1
1898.38,-0.49876,1898,5,"1898-5-15 00:00:00",0
1898.46,-0.189716,1898,6,"1898-6-15 00:00:00",0
1898.54,-0.513046,1898,7,"1898-7-15 00:00:00",-1
1898.62,-0.677364,1898,8,"1898-8-15 00:00:00",-1
1898.71,-0.126724,1898,9,"1898-9-15 00:00:00",0
1899.79,0.975828,1899,10,"1899-10-15 00:00:00",1
1899.88,1.35588,1899,11,"1899-11-15 00:00:00",1
1899.04,-0.691549,1899,1,"1899-1-15 00:00:00",-1
1899.96,1.52922,1899,12,"1899-12-15 00:00:00",2
1899.12,-0.689974,1899,2,"1899-2-15 00:00:00",-1
1899.21,-0.50778,1899,3,"1899-3-15 00:00:00",-1
1899.29,-0.263735,1899,4,"1899-4-15 00:00:00",0
1899.38,0.126371,1899,5,"1899-5-15 00:00:00",0
1899.46,0.189295,1899,6,"1899-6-15 00:00:00",0
1899.54,0.100113,1899,7,"1899-7-15 00:00:00",0
1899.62,0.725075,1899,8,"1899-8-15 00:00:00",1
1899.71,0.495216,1899,9,"1899-9-15 00:00:00",0
1900.79,0.464338,1900,10,"1900-10-15 00:00:00",0
1900.88,0.197046,1900,11,"1900-11-15 00:00:00",0
1900.04,1.4736,1900,1,"1900-1-15 00:00:00",1
1900.96,0.618282,1900,12,"1900-12-15 00:00:00",1
1900.12,1.31485,1900,2,"1900-2-15 00:00:00",1
1900.21,1.04526,1900,3,"1900-3-15 00:00:00",1
1900.29,0.735954,1900,4,"1900-4-15 00:00:00",1
1900.38,0.62438,1900,5,"1900-5-15 00:00:00",1
1900.46,0.857225,1900,6,"1900-6-15 00:00:00",1
1900.54,0.869514,1900,7,"1900-7-15 00:00:00",1
1900.62,0.864256,1900,8,"1900-8-15 00:00:00",1
1900.71,0.615026,1900,9,"1900-9-15 00:00:00",1
1901.79,-0.266361,1901,10,"1901-10-15 00:00:00",0
1901.88,-0.330605,1901,11,"1901-11-15 00:00:00",0
1901.04,0.86536,1901,1,"1901-1-15 00:00:00",1
1901.96,-0.328917,1901,12,"1901-12-15 00:00:00",0
1901.12,0.306286,1901,2,"1901-2-15 00:00:00",0
1901.21,0.0957012,1901,3,"1901-3-15 00:00:00",0
1901.29,-0.0599155,1901,4,"1901-4-15 00:00:00",0
1901.38,-0.11178,1901,5,"1901-5-15 00:00:00",0
1901.46,-0.167805,1901,6,"1901-6-15 00:00:00",0
1901.54,-0.181746,1901,7,"1901-7-15 00:00:00",0
1901.62,-0.295195,1901,8,"1901-8-15 00:00:00",0
1901.71,-0.246325,1901,9,"1901-9-15 00:00:00",0
1902.79,1.45069,1902,10,"1902-10-15 00:00:00",1
1902.88,1.61354,1902,11,"1902-11-15 00:00:00",2
1902.04,-0.4438,1902,1,"1902-1-15 00:00:00",0
1902.96,1.41901,1902,12,"1902-12-15 00:00:00",1
1902.12,-0.248863,1902,2,"1902-2-15 00:00:00",0
1902.21,-0.217279,1902,3,"1902-3-15 00:00:00",0
1902.29,0.271164,1902,4,"1902-4-15 00:00:00",0
1902.38,0.54932,1902,5,"1902-5-15 00:00:00",1
1902.46,0.861475,1902,6,"1902-6-15 00:00:00",1
1902.54,1.57045,1902,7,"1902-7-15 00:00:00",2
1902.62,1.3049,1902,8,"1902-8-15 00:00:00",1
1902.71,1.49619,1902,9,"1902-9-15 00:00:00",1
1903.79,-0.375002,1903,10,"1903-10-15 00:00:00",0
1903.88,-0.701405,1903,11,"1903-11-15 00:00:00",-1
1903.04,1.38657,1903,1,"1903-1-15 00:00:00",1
1903.96,-1.00366,1903,12,"1903-12-15 00:00:00",-1
1903.12,0.948616,1903,2,"1903-2-15 00:00:00",1
1903.21,0.84679,1903,3,"1903-3-15 00:00:00",1
1903.29,0.431185,1903,4,"1903-4-15 00:00:00",0
1903.38,-0.0188503,1903,5,"1903-5-15 00:00:00",0
1903.46,0.381124,1903,6,"1903-6-15 00:00:00",0
1903.54,-0.370617,1903,7,"1903-7-15 00:00:00",0
1903.62,-0.241634,1903,8,"1903-8-15 00:00:00",0
1903.71,-0.546755,1903,9,"1903-9-15 00:00:00",-1
1904.79,0.964527,1904,10,"1904-10-15 00:00:00",1
1904.88,0.225195,1904,11,"1904-11-15 00:00:00",0
1904.04,-0.676619,1904,1,"1904-1-15 00:00:00",-1
1904.96,0.876892,1904,12,"1904-12-15 00:00:00",1
1904.12,-0.772074,1904,2,"1904-2-15 00:00:00",-1
1904.21,-0.802639,1904,3,"1904-3-15 00:00:00",-1
1904.29,-0.652296,1904,4,"1904-4-15 00:00:00",-1
1904.38,-0.30558,1904,5,"1904-5-15 00:00:00",0
1904.46,0.236174,1904,6,"1904-6-15 00:00:00",0
1904.54,0.876724,1904,7,"1904-7-15 00:00:00",1
1904.62,0.629656,1904,8,"1904-8-15 00:00:00",1
1904.71,0.0628357,1904,9,"1904-9-15 00:00:00",0
1905.79,1.17434,1905,10,"1905-10-15 00:00:00",1
1905.88,0.900635,1905,11,"1905-11-15 00:00:00",1
1905.04,0.735071,1905,1,"1905-1-15 00:00:00",1
1905.96,1.19297,1905,12,"1905-12-15 00:00:00",1
1905.12,0.731567,1905,2,"1905-2-15 00:00:00",1
1905.21,0.981121,1905,3,"1905-3-15 00:00:00",1
1905.29,0.364105,1905,4,"1905-4-15 00:00:00",0
1905.38,1.1663,1905,5,"1905-5-15 00:00:00",1
1905.46,0.690834,1905,6,"1905-6-15 00:00:00",1
1905.54,0.940964,1905,7,"1905-7-15 00:00:00",1
1905.62,1.12966,1905,8,"1905-8-15 00:00:00",1
1905.71,1.48516,1905,9,"1905-9-15 00:00:00",1
1906.79,-0.815283,1906,10,"1906-10-15 00:00:00",-1
1906.88,-0.267994,1906,11,"1906-11-15 00:00:00",0
1906.04,0.953531,1906,1,"1906-1-15 00:00:00",1
1906.96,-0.502787,1906,12,"1906-12-15 00:00:00",-1
